ID_PRODUTO,DATA_EVENTO,PRECO,FLAG_PROMOCAO,FERIADO,QUANTIDADE_ESTOQUE,QUANTIDADE_VENDIDA
102,2024-12-28,3556.4,0,0,44,8
102,2024-12-29,3188.09,0,0,39,5
102,2024-12-30,3298.32,0,0,30,9
102,2024-12-31,3695.94,0,0,24,6
103,2023-01-01,149.72,0,1,113,8
103,2023-01-02,156.31,0,0,103,10
103,2023-01-03,162.92,0,0,94,9
103,2023-01-04,156.69,0,0,93,1
103,2023-01-05,140.4,0,0,84,9
103,2023-01-06,155.33,0,0,80,4
103,2023-01-07,149.12,0,0,72,8
103,2023-01-08,157.46,0,0,69,3
103,2023-01-09,139.02,0,0,63,6
103,2023-01-10,156.88,0,0,61,2
103,2023-01-11,126.46,1,0,51,10
103,2023-01-12,140.64,0,0,41,10
103,2023-01-13,135.39,0,0,38,3
103,2023-01-14,142.09,0,0,35,3
103,2023-01-15,158.53,0,0,31,4
103,2023-01-16,154.11,0,0,26,5
103,2023-01-17,144.5,0,0,21,5
103,2023-01-18,146.25,0,0,108,7
103,2023-01-19,160.49,0,0,99,9
103,2023-01-20,145.73,0,0,89,10
103,2023-01-21,125.88,1,0,67,22
103,2023-01-22,125.54,1,0,50,17
103,2023-01-23,139.62,0,0,42,8
103,2023-01-24,152.5,0,0,33,9
103,2023-01-25,137.19,0,0,27,6
103,2023-01-26,141.57,0,0,23,4
103,2023-01-27,152.56,0,0,83,10
103,2023-01-28,153.51,0,0,75,8
103,2023-01-29,149.68,0,0,70,5
103,2023-01-30,160.99,0,0,67,3
103,2023-01-31,157.97,0,0,62,5
103,2023-02-01,160.67,0,0,58,4
103,2023-02-02,142.34,0,0,55,3
103,2023-02-03,141.16,0,0,47,8
103,2023-02-04,147.64,0,0,37,10
103,2023-02-05,154.13,0,0,32,5
103,2023-02-06,155.6,0,0,31,1
103,2023-02-07,144.6,0,0,22,9
103,2023-02-08,140.82,0,0,116,5
103,2023-02-09,142.76,0,0,109,7
103,2023-02-10,154.89,0,0,107,2
103,2023-02-11,149.38,0,0,106,1
103,2023-02-12,159.72,0,0,100,6
103,2023-02-13,132.29,1,0,78,22
103,2023-02-14,137.74,0,0,68,10
103,2023-02-15,148.43,0,0,64,4
103,2023-02-16,145.49,0,0,61,3
103,2023-02-17,140.26,0,0,56,5
103,2023-02-18,135.55,0,0,47,9
103,2023-02-19,160.09,0,0,42,5
103,2023-02-20,164.63,0,0,41,1
103,2023-02-21,156.38,0,0,39,2
103,2023-02-22,136.57,0,0,34,5
103,2023-02-23,156.41,0,0,28,6
103,2023-02-24,153.8,0,0,24,4
103,2023-02-25,163.6,0,0,23,1
103,2023-02-26,152.84,0,0,103,8
103,2023-02-27,147.23,0,0,101,2
103,2023-02-28,153.59,0,0,98,3
103,2023-03-01,147.97,0,0,88,10
103,2023-03-02,144.16,0,0,82,6
103,2023-03-03,162.07,0,0,81,1
103,2023-03-04,155.0,0,0,77,4
103,2023-03-05,155.68,0,0,68,9
103,2023-03-06,135.23,0,0,67,1
103,2023-03-07,140.54,0,0,63,4
103,2023-03-08,138.81,0,0,54,9
103,2023-03-09,150.06,0,0,46,8
103,2023-03-10,140.24,0,0,36,10
103,2023-03-11,142.77,0,0,28,8
103,2023-03-12,140.44,0,0,26,2
103,2023-03-13,152.07,0,0,23,3
103,2023-03-14,156.63,0,0,105,7
103,2023-03-15,146.87,0,0,101,4
103,2023-03-16,163.57,0,0,91,10
103,2023-03-17,152.58,0,0,83,8
103,2023-03-18,156.49,0,0,77,6
103,2023-03-19,149.76,0,0,68,9
103,2023-03-20,157.31,0,0,65,3
103,2023-03-21,148.76,0,0,62,3
103,2023-03-22,157.49,0,0,58,4
103,2023-03-23,163.34,0,0,55,3
103,2023-03-24,142.57,0,0,50,5
103,2023-03-25,164.47,0,0,40,10
103,2023-03-26,132.02,1,0,20,20
103,2023-03-27,138.27,0,0,78,8
103,2023-03-28,158.33,0,0,74,4
103,2023-03-29,164.12,0,0,65,9
103,2023-03-30,140.92,0,0,55,10
103,2023-03-31,130.52,1,0,40,15
103,2023-04-01,139.83,0,0,36,4
103,2023-04-02,137.06,0,0,28,8
103,2023-04-03,145.36,0,0,26,2
103,2023-04-04,150.85,0,0,112,9
103,2023-04-05,163.05,0,0,104,8
103,2023-04-06,139.6,0,0,90,14
103,2023-04-07,146.91,0,1,88,2
103,2023-04-08,163.19,0,0,84,4
103,2023-04-09,148.81,0,0,83,1
103,2023-04-10,147.16,0,0,82,1
103,2023-04-11,162.88,0,0,73,9
103,2023-04-12,146.02,0,0,68,5
103,2023-04-13,155.65,0,0,61,7
103,2023-04-14,154.81,0,0,55,6
103,2023-04-15,160.87,0,0,47,8
103,2023-04-16,164.34,0,0,45,2
103,2023-04-17,146.83,0,0,42,3
103,2023-04-18,163.71,0,0,34,8
103,2023-04-19,155.18,0,0,25,9
103,2023-04-20,154.78,0,0,75,10
103,2023-04-21,163.11,0,1,74,1
103,2023-04-22,134.59,1,0,72,2
103,2023-04-23,139.98,0,0,67,5
103,2023-04-24,136.29,0,0,62,5
103,2023-04-25,149.45,0,0,58,4
103,2023-04-26,156.75,0,0,50,8
103,2023-04-27,153.51,0,0,46,4
103,2023-04-28,151.9,0,0,41,5
103,2023-04-29,135.85,0,0,25,16
103,2023-04-30,141.74,0,0,107,14
103,2023-05-01,156.95,0,1,106,1
103,2023-05-02,145.92,0,0,96,10
103,2023-05-03,159.84,0,0,91,5
103,2023-05-04,163.5,0,0,83,8
103,2023-05-05,139.44,0,0,75,8
103,2023-05-06,162.06,0,0,72,3
103,2023-05-07,163.65,0,0,70,2
103,2023-05-08,116.64,1,0,58,12
103,2023-05-09,150.56,0,0,52,6
103,2023-05-10,158.31,0,0,45,7
103,2023-05-11,144.42,0,0,36,9
103,2023-05-12,138.71,0,0,30,6
103,2023-05-13,153.57,0,0,25,5
103,2023-05-14,138.24,0,0,65,10
103,2023-05-15,140.54,0,0,59,6
103,2023-05-16,135.01,0,0,55,4
103,2023-05-17,161.76,0,0,53,2
103,2023-05-18,158.79,0,0,43,10
103,2023-05-19,159.26,0,0,34,9
103,2023-05-20,164.2,0,0,29,5
103,2023-05-21,151.43,0,0,20,9
103,2023-05-22,160.45,0,0,71,3
103,2023-05-23,151.85,0,0,70,1
103,2023-05-24,153.35,0,0,61,9
103,2023-05-25,153.09,0,0,52,9
103,2023-05-26,130.05,1,0,45,7
103,2023-05-27,139.55,0,0,44,1
103,2023-05-28,152.1,0,0,37,7
103,2023-05-29,146.36,0,0,30,7
103,2023-05-30,158.98,0,0,27,3
103,2023-05-31,147.92,0,0,23,4
103,2023-06-01,160.11,0,0,115,7
103,2023-06-02,136.89,0,0,109,6
103,2023-06-03,115.23,1,0,87,22
103,2023-06-04,158.65,0,0,83,4
103,2023-06-05,155.85,0,0,78,5
103,2023-06-06,156.65,0,0,73,5
103,2023-06-07,147.25,0,0,66,7
103,2023-06-08,156.93,0,0,65,1
103,2023-06-09,154.19,0,0,63,2
103,2023-06-10,136.52,1,0,53,10
103,2023-06-11,135.18,0,0,48,5
103,2023-06-12,164.79,0,0,41,7
103,2023-06-13,152.52,0,0,37,4
103,2023-06-14,126.32,1,0,22,15
103,2023-06-15,155.74,0,0,20,2
103,2023-06-16,157.53,0,0,81,4
103,2023-06-17,162.93,0,0,72,9
103,2023-06-18,140.63,0,0,67,5
103,2023-06-19,126.37,1,0,65,2
103,2023-06-20,147.84,0,0,64,1
103,2023-06-21,138.84,0,0,58,6
103,2023-06-22,159.49,0,0,55,3
103,2023-06-23,157.59,0,0,54,1
103,2023-06-24,158.39,0,0,45,9
103,2023-06-25,153.69,0,0,35,10
103,2023-06-26,164.6,0,0,31,4
103,2023-06-27,134.71,1,0,84,15
103,2023-06-28,137.92,0,0,78,6
103,2023-06-29,146.42,0,0,72,6
103,2023-06-30,141.9,0,0,62,10
103,2023-07-01,161.35,0,0,60,2
103,2023-07-02,142.36,0,0,56,4
103,2023-07-03,139.66,0,0,47,9
103,2023-07-04,161.57,0,0,41,6
103,2023-07-05,156.6,0,0,36,5
103,2023-07-06,154.36,0,0,33,3
103,2023-07-07,162.08,0,0,23,10
103,2023-07-08,132.31,1,0,85,22
103,2023-07-09,138.1,0,0,77,8
103,2023-07-10,160.37,0,0,75,2
103,2023-07-11,153.8,0,0,71,4
103,2023-07-12,140.38,0,0,69,2
103,2023-07-13,136.96,0,0,63,6
103,2023-07-14,152.16,0,0,55,8
103,2023-07-15,151.11,0,0,47,8
103,2023-07-16,151.51,0,0,45,2
103,2023-07-17,149.21,0,0,44,1
103,2023-07-18,157.34,0,0,38,6
103,2023-07-19,135.89,0,0,37,1
103,2023-07-20,141.42,0,0,33,4
103,2023-07-21,137.62,0,0,25,8
103,2023-07-22,148.78,0,0,24,1
103,2023-07-23,149.66,0,0,68,9
103,2023-07-24,139.09,0,0,62,6
103,2023-07-25,155.7,0,0,56,6
103,2023-07-26,145.81,0,0,53,3
103,2023-07-27,146.18,0,0,45,8
103,2023-07-28,146.72,0,0,40,5
103,2023-07-29,132.67,1,0,87,25
103,2023-07-30,163.93,0,0,81,6
103,2023-07-31,145.38,0,0,80,1
103,2023-08-01,127.52,1,0,68,12
103,2023-08-02,148.84,0,0,65,3
103,2023-08-03,122.37,1,0,55,10
103,2023-08-04,153.12,0,0,51,4
103,2023-08-05,141.75,0,0,43,8
103,2023-08-06,136.62,0,0,37,6
103,2023-08-07,149.78,0,0,32,5
103,2023-08-08,153.0,0,0,31,1
103,2023-08-09,131.07,1,0,108,15
103,2023-08-10,163.54,0,0,104,4
103,2023-08-11,147.33,0,0,102,2
103,2023-08-12,143.74,0,0,99,3
103,2023-08-13,153.94,0,0,95,4
103,2023-08-14,129.14,1,0,73,22
103,2023-08-15,145.18,0,0,67,6
103,2023-08-16,137.45,0,0,65,2
103,2023-08-17,151.95,0,0,62,3
103,2023-08-18,147.31,0,0,56,6
103,2023-08-19,137.38,0,0,47,9
103,2023-08-20,161.68,0,0,42,5
103,2023-08-21,139.8,0,0,41,1
103,2023-08-22,161.63,0,0,31,10
103,2023-08-23,148.87,0,0,23,8
103,2023-08-24,139.42,0,0,22,1
103,2023-08-25,147.84,0,0,101,8
103,2023-08-26,158.83,0,0,98,3
103,2023-08-27,147.18,0,0,95,3
103,2023-08-28,152.43,0,0,92,3
103,2023-08-29,143.65,0,0,86,6
103,2023-08-30,163.28,0,0,83,3
103,2023-08-31,156.48,0,0,73,10
103,2023-09-01,138.96,0,0,68,5
103,2023-09-02,164.92,0,0,63,5
103,2023-09-03,145.96,0,0,60,3
103,2023-09-04,161.29,0,0,51,9
103,2023-09-05,150.34,0,0,44,7
103,2023-09-06,140.4,0,0,34,10
103,2023-09-07,137.97,0,1,24,10
103,2023-09-08,156.99,0,0,20,4
103,2023-09-09,138.48,0,0,95,10
103,2023-09-10,163.82,0,0,88,7
103,2023-09-11,164.66,0,0,87,1
103,2023-09-12,156.73,0,0,80,7
103,2023-09-13,157.86,0,0,71,9
103,2023-09-14,143.72,0,0,63,8
103,2023-09-15,150.22,0,0,60,3
103,2023-09-16,151.65,0,0,58,2
103,2023-09-17,143.91,0,0,57,1
103,2023-09-18,135.96,0,0,51,6
103,2023-09-19,151.86,0,0,41,10
103,2023-09-20,158.62,0,0,34,7
103,2023-09-21,139.65,0,0,28,6
103,2023-09-22,114.89,1,0,78,15
103,2023-09-23,159.65,0,0,71,7
103,2023-09-24,143.46,0,0,65,6
103,2023-09-25,151.33,0,0,61,4
103,2023-09-26,150.48,0,0,51,10
103,2023-09-27,138.52,1,0,46,5
103,2023-09-28,158.69,0,0,43,3
103,2023-09-29,135.37,0,0,36,7
103,2023-09-30,147.88,0,0,33,3
103,2023-10-01,158.26,0,0,31,2
103,2023-10-02,136.64,0,0,25,6
103,2023-10-03,136.78,0,0,83,9
103,2023-10-04,153.55,0,0,76,7
103,2023-10-05,140.3,0,0,69,7
103,2023-10-06,156.91,0,0,63,6
103,2023-10-07,162.01,0,0,56,7
103,2023-10-08,155.06,0,0,51,5
103,2023-10-09,138.32,0,0,42,9
103,2023-10-10,118.29,1,0,37,5
103,2023-10-11,139.4,0,0,33,4
103,2023-10-12,153.56,0,1,20,13
103,2023-10-13,154.18,0,0,80,6
103,2023-10-14,139.72,0,0,71,9
103,2023-10-15,150.92,0,0,61,10
103,2023-10-16,148.95,0,0,57,4
103,2023-10-17,139.15,0,0,47,10
103,2023-10-18,138.89,0,0,46,1
103,2023-10-19,153.39,0,0,42,4
103,2023-10-20,159.37,0,0,35,7
103,2023-10-21,144.58,0,0,27,8
103,2023-10-22,127.86,1,0,97,12
103,2023-10-23,155.26,0,0,90,7
103,2023-10-24,163.35,0,0,88,2
103,2023-10-25,164.06,0,0,82,6
103,2023-10-26,138.35,1,0,80,2
103,2023-10-27,159.73,0,0,72,8
103,2023-10-28,137.34,0,0,71,1
103,2023-10-29,164.4,0,0,65,6
103,2023-10-30,154.49,0,0,62,3
103,2023-10-31,130.35,1,0,50,12
103,2023-11-01,148.96,0,0,40,10
103,2023-11-02,141.15,0,1,31,9
103,2023-11-03,148.56,0,0,25,6
103,2023-11-04,162.53,0,0,20,5
103,2023-11-05,157.08,0,0,94,4
103,2023-11-06,132.15,1,0,79,15
103,2023-11-07,155.03,0,0,69,10
103,2023-11-08,163.95,0,0,60,9
103,2023-11-09,123.58,1,0,53,7
103,2023-11-10,139.08,0,0,47,6
103,2023-11-11,160.35,0,0,39,8
103,2023-11-12,154.54,0,0,34,5
103,2023-11-13,152.87,0,0,33,1
103,2023-11-14,136.15,0,0,27,6
103,2023-11-15,139.75,0,1,90,9
103,2023-11-16,156.34,0,0,81,9
103,2023-11-17,154.3,0,0,80,1
103,2023-11-18,135.49,0,0,76,4
103,2023-11-19,137.78,1,0,69,7
103,2023-11-20,121.52,1,0,59,10
103,2023-11-21,157.67,0,0,50,9
103,2023-11-22,141.09,0,0,40,10
103,2023-11-23,146.06,0,0,36,4
103,2023-11-24,129.26,1,0,26,10
103,2023-11-25,135.73,0,0,73,9
103,2023-11-26,162.65,0,0,71,2
103,2023-11-27,136.77,0,0,61,10
103,2023-11-28,157.23,0,0,60,1
103,2023-11-29,162.5,0,0,56,4
103,2023-11-30,159.09,0,0,51,5
103,2023-12-01,156.74,0,0,50,1
103,2023-12-02,162.56,0,0,49,1
103,2023-12-03,136.21,0,0,42,7
103,2023-12-04,157.24,0,0,35,7
103,2023-12-05,116.59,1,0,96,22
103,2023-12-06,146.92,0,0,95,1
103,2023-12-07,151.49,0,0,88,7
103,2023-12-08,151.16,0,0,79,9
103,2023-12-09,135.09,0,0,69,10
103,2023-12-10,140.0,1,0,52,17
103,2023-12-11,153.93,0,0,43,9
103,2023-12-12,146.03,0,0,36,7
103,2023-12-13,154.37,0,0,34,2
103,2023-12-14,160.49,0,0,30,4
103,2023-12-15,164.04,0,0,24,6
103,2023-12-16,153.81,0,0,98,5
103,2023-12-17,147.43,0,0,88,10
103,2023-12-18,160.3,0,0,83,5
103,2023-12-19,152.93,0,0,80,3
103,2023-12-20,149.48,0,0,76,4
103,2023-12-21,121.75,1,0,71,5
103,2023-12-22,155.24,0,0,62,9
103,2023-12-23,144.76,0,0,48,14
103,2023-12-24,146.8,0,0,43,5
103,2023-12-25,151.12,0,1,43,0
103,2023-12-26,137.84,0,0,39,4
103,2023-12-27,138.88,0,0,31,8
103,2023-12-28,116.27,1,0,26,5
103,2023-12-29,159.86,0,0,100,9
103,2023-12-30,144.22,0,0,82,18
103,2023-12-31,138.9,0,0,75,7
103,2024-01-01,145.97,0,1,73,2
103,2024-01-02,129.06,1,0,51,22
103,2024-01-03,155.64,0,0,48,3
103,2024-01-04,156.67,0,0,45,3
103,2024-01-05,144.45,0,0,41,4
103,2024-01-06,157.43,0,0,38,3
103,2024-01-07,159.57,0,0,28,10
103,2024-01-08,142.85,0,0,23,5
103,2024-01-09,138.55,0,0,22,1
103,2024-01-10,150.53,0,0,114,7
103,2024-01-11,157.38,0,0,111,3
103,2024-01-12,136.7,0,0,104,7
103,2024-01-13,154.49,0,0,100,4
103,2024-01-14,161.64,0,0,91,9
103,2024-01-15,152.6,0,0,90,1
103,2024-01-16,142.26,0,0,81,9
103,2024-01-17,158.81,0,0,77,4
103,2024-01-18,159.25,0,0,67,10
103,2024-01-19,163.95,0,0,59,8
103,2024-01-20,136.31,1,0,44,15
103,2024-01-21,137.2,0,0,38,6
103,2024-01-22,146.17,0,0,30,8
103,2024-01-23,145.57,0,0,25,5
103,2024-01-24,142.71,0,0,74,9
103,2024-01-25,137.53,0,0,68,6
103,2024-01-26,139.09,0,0,67,1
103,2024-01-27,126.45,1,0,62,5
103,2024-01-28,152.03,0,0,57,5
103,2024-01-29,135.74,0,0,55,2
103,2024-01-30,147.05,0,0,45,10
103,2024-01-31,134.67,1,0,23,22
103,2024-02-01,122.64,1,0,69,22
103,2024-02-02,158.14,0,0,67,2
103,2024-02-03,152.42,0,0,57,10
103,2024-02-04,146.31,0,0,55,2
103,2024-02-05,161.74,0,0,45,10
103,2024-02-06,154.13,0,0,39,6
103,2024-02-07,137.94,0,0,35,4
103,2024-02-08,138.1,0,0,25,10
103,2024-02-09,150.04,0,0,71,8
103,2024-02-10,137.47,0,0,69,2
103,2024-02-11,161.02,0,0,67,2
103,2024-02-12,136.68,0,0,65,2
103,2024-02-13,137.99,0,0,63,2
103,2024-02-14,160.91,0,0,58,5
103,2024-02-15,138.31,1,0,33,25
103,2024-02-16,149.09,0,0,29,4
103,2024-02-17,135.92,0,0,28,1
103,2024-02-18,146.69,0,0,87,9
103,2024-02-19,149.85,0,0,80,7
103,2024-02-20,142.77,0,0,72,8
103,2024-02-21,135.33,0,0,70,2
103,2024-02-22,135.87,0,0,62,8
103,2024-02-23,162.96,0,0,56,6
103,2024-02-24,164.11,0,0,54,2
103,2024-02-25,160.2,0,0,53,1
103,2024-02-26,150.62,0,0,46,7
103,2024-02-27,145.73,0,0,43,3
103,2024-02-28,148.66,0,0,34,9
103,2024-02-29,140.58,0,0,33,1
103,2024-03-01,117.36,1,0,26,7
103,2024-03-02,143.2,0,0,79,7
103,2024-03-03,141.99,0,0,76,3
103,2024-03-04,136.32,0,0,69,7
103,2024-03-05,162.33,0,0,65,4
103,2024-03-06,161.44,0,0,61,4
103,2024-03-07,145.4,0,0,57,4
103,2024-03-08,135.98,0,0,48,9
103,2024-03-09,142.99,0,0,45,3
103,2024-03-10,155.33,0,0,40,5
103,2024-03-11,155.48,0,0,35,5
103,2024-03-12,156.68,0,0,34,1
103,2024-03-13,117.69,1,0,114,17
103,2024-03-14,137.95,0,0,106,8
103,2024-03-15,147.5,0,0,96,10
103,2024-03-16,152.92,0,0,88,8
103,2024-03-17,147.98,0,0,84,4
103,2024-03-18,161.45,0,0,83,1
103,2024-03-19,139.75,0,0,78,5
103,2024-03-20,138.5,0,0,73,5
103,2024-03-21,144.45,0,0,66,7
103,2024-03-22,142.92,0,0,63,3
103,2024-03-23,136.71,0,0,57,6
103,2024-03-24,146.41,0,0,56,1
103,2024-03-25,139.97,0,0,53,3
103,2024-03-26,154.72,0,0,48,5
103,2024-03-27,154.06,0,0,47,1
103,2024-03-28,122.3,1,0,102,31
103,2024-03-29,138.5,0,1,101,1
103,2024-03-30,139.62,0,0,94,7
103,2024-03-31,159.6,0,0,85,9
103,2024-04-01,144.55,0,0,80,5
103,2024-04-02,148.73,0,0,73,7
103,2024-04-03,138.8,0,0,72,1
103,2024-04-04,161.56,0,0,71,1
103,2024-04-05,156.75,0,0,66,5
103,2024-04-06,120.71,1,0,61,5
103,2024-04-07,147.95,0,0,54,7
103,2024-04-08,161.61,0,0,53,1
103,2024-04-09,151.65,0,0,46,7
103,2024-04-10,136.61,0,0,43,3
103,2024-04-11,145.95,0,0,37,6
103,2024-04-12,137.73,1,0,32,5
103,2024-04-13,122.81,1,0,20,12
103,2024-04-14,147.04,0,0,91,6
103,2024-04-15,141.05,0,0,82,9
103,2024-04-16,146.56,0,0,76,6
103,2024-04-17,153.8,0,0,75,1
103,2024-04-18,146.51,0,0,68,7
103,2024-04-19,153.39,0,0,64,4
103,2024-04-20,160.97,0,0,58,6
103,2024-04-21,138.41,0,1,49,9
103,2024-04-22,152.08,0,0,48,1
103,2024-04-23,137.28,0,0,44,4
103,2024-04-24,135.78,0,0,41,3
103,2024-04-25,136.8,0,0,39,2
103,2024-04-26,152.89,0,0,34,5
103,2024-04-27,121.07,1,0,29,5
103,2024-04-28,152.58,0,0,25,4
103,2024-04-29,160.68,0,0,97,7
103,2024-04-30,138.72,0,0,88,9
103,2024-05-01,154.43,0,1,77,11
103,2024-05-02,151.96,0,0,72,5
103,2024-05-03,153.14,0,0,67,5
103,2024-05-04,164.99,0,0,59,8
103,2024-05-05,145.08,0,0,53,6
103,2024-05-06,116.71,1,0,38,15
103,2024-05-07,147.48,0,0,29,9
103,2024-05-08,138.69,0,0,23,6
103,2024-05-09,138.64,0,0,21,2
103,2024-05-10,141.96,0,0,106,4
103,2024-05-11,140.53,0,0,101,5
103,2024-05-12,160.44,0,0,97,4
103,2024-05-13,141.22,0,0,93,4
103,2024-05-14,138.02,0,0,92,1
103,2024-05-15,131.74,1,0,80,12
103,2024-05-16,155.33,0,0,73,7
103,2024-05-17,162.45,0,0,65,8
103,2024-05-18,136.82,0,0,59,6
103,2024-05-19,148.56,0,0,49,10
103,2024-05-20,145.09,0,0,42,7
103,2024-05-21,140.79,0,0,36,6
103,2024-05-22,131.89,1,0,86,20
103,2024-05-23,142.02,0,0,82,4
103,2024-05-24,161.88,0,0,80,2
103,2024-05-25,160.46,0,0,70,10
103,2024-05-26,137.16,0,0,68,2
103,2024-05-27,152.62,0,0,59,9
103,2024-05-28,158.78,0,0,56,3
103,2024-05-29,154.5,0,0,46,10
103,2024-05-30,157.11,0,0,36,10
103,2024-05-31,164.09,0,0,32,4
103,2024-06-01,154.31,0,0,29,3
103,2024-06-02,152.01,0,0,21,8
103,2024-06-03,157.23,0,0,79,8
103,2024-06-04,144.35,0,0,70,9
103,2024-06-05,148.87,0,0,64,6
103,2024-06-06,147.84,0,0,55,9
103,2024-06-07,152.65,0,0,45,10
103,2024-06-08,164.74,0,0,44,1
103,2024-06-09,153.35,0,0,37,7
103,2024-06-10,144.28,0,0,27,10
103,2024-06-11,162.63,0,0,90,10
103,2024-06-12,131.61,1,0,68,22
103,2024-06-13,140.32,0,0,62,6
103,2024-06-14,129.35,1,0,55,7
103,2024-06-15,158.28,0,0,50,5
103,2024-06-16,160.55,0,0,46,4
103,2024-06-17,155.36,0,0,36,10
103,2024-06-18,139.77,0,0,35,1
103,2024-06-19,162.19,0,0,27,8
103,2024-06-20,143.21,0,0,20,7
103,2024-06-21,140.56,0,0,74,5
103,2024-06-22,155.4,0,0,71,3
103,2024-06-23,150.18,0,0,70,1
103,2024-06-24,153.1,0,0,65,5
103,2024-06-25,164.92,0,0,59,6
103,2024-06-26,118.93,1,0,54,5
103,2024-06-27,154.67,0,0,49,5
103,2024-06-28,159.01,0,0,45,4
103,2024-06-29,161.0,0,0,41,4
103,2024-06-30,143.33,0,0,35,6
103,2024-07-01,162.8,0,0,33,2
103,2024-07-02,138.53,0,0,25,8
103,2024-07-03,158.62,0,0,68,8
103,2024-07-04,140.93,0,0,60,8
103,2024-07-05,164.67,0,0,56,4
103,2024-07-06,139.2,1,0,41,15
103,2024-07-07,139.88,0,0,38,3
103,2024-07-08,154.9,0,0,28,10
103,2024-07-09,142.23,0,0,25,3
103,2024-07-10,146.42,0,0,71,7
103,2024-07-11,136.46,0,0,65,6
103,2024-07-12,141.39,0,0,63,2
103,2024-07-13,143.36,0,0,57,6
103,2024-07-14,159.09,0,0,49,8
103,2024-07-15,140.11,0,0,40,9
103,2024-07-16,118.19,1,0,25,15
103,2024-07-17,137.97,0,0,86,9
103,2024-07-18,147.04,0,0,79,7
103,2024-07-19,145.24,0,0,78,1
103,2024-07-20,141.12,0,0,77,1
103,2024-07-21,155.71,0,0,73,4
103,2024-07-22,147.92,0,0,68,5
103,2024-07-23,143.1,0,0,62,6
103,2024-07-24,156.69,0,0,54,8
103,2024-07-25,139.94,0,0,46,8
103,2024-07-26,123.3,1,0,21,25
103,2024-07-27,139.24,0,0,74,2
103,2024-07-28,137.64,0,0,72,2
103,2024-07-29,153.46,0,0,62,10
103,2024-07-30,122.12,1,0,57,5
103,2024-07-31,161.01,0,0,47,10
103,2024-08-01,143.06,0,0,44,3
103,2024-08-02,156.73,0,0,37,7
103,2024-08-03,160.53,0,0,35,2
103,2024-08-04,153.93,0,0,32,3
103,2024-08-05,160.25,0,0,22,10
103,2024-08-06,156.39,0,0,78,10
103,2024-08-07,131.38,1,0,66,12
103,2024-08-08,140.01,0,0,61,5
103,2024-08-09,163.79,0,0,55,6
103,2024-08-10,150.07,0,0,48,7
103,2024-08-11,141.55,0,0,38,10
103,2024-08-12,162.76,0,0,32,6
103,2024-08-13,150.45,0,0,24,8
103,2024-08-14,161.93,0,0,105,6
103,2024-08-15,144.07,0,0,104,1
103,2024-08-16,144.24,0,0,102,2
103,2024-08-17,137.7,0,0,101,1
103,2024-08-18,160.33,0,0,99,2
103,2024-08-19,135.64,0,0,97,2
103,2024-08-20,151.15,0,0,96,1
103,2024-08-21,158.96,0,0,93,3
103,2024-08-22,138.9,1,0,81,12
103,2024-08-23,155.31,0,0,80,1
103,2024-08-24,159.28,0,0,75,5
103,2024-08-25,162.89,0,0,65,10
103,2024-08-26,135.41,0,0,55,10
103,2024-08-27,140.55,0,0,50,5
103,2024-08-28,137.15,0,0,48,2
103,2024-08-29,162.9,0,0,47,1
103,2024-08-30,147.44,0,0,38,9
103,2024-08-31,139.53,0,0,32,6
103,2024-09-01,144.28,0,0,24,8
103,2024-09-02,121.72,1,0,101,20
103,2024-09-03,150.19,0,0,91,10
103,2024-09-04,141.3,0,0,81,10
103,2024-09-05,142.26,0,0,71,10
103,2024-09-06,149.74,0,0,61,10
103,2024-09-07,143.67,0,1,51,10
103,2024-09-08,163.43,0,0,43,8
103,2024-09-09,137.11,0,0,35,8
103,2024-09-10,161.23,0,0,31,4
103,2024-09-11,156.01,0,0,21,10
103,2024-09-12,135.29,1,0,114,2
103,2024-09-13,159.59,0,0,106,8
103,2024-09-14,146.32,0,0,105,1
103,2024-09-15,161.75,0,0,100,5
103,2024-09-16,143.6,0,0,91,9
103,2024-09-17,148.75,0,0,85,6
103,2024-09-18,161.32,0,0,76,9
103,2024-09-19,155.54,0,0,68,8
103,2024-09-20,153.86,0,0,67,1
103,2024-09-21,134.09,1,0,50,17
103,2024-09-22,139.07,0,0,44,6
103,2024-09-23,118.47,1,0,34,10
103,2024-09-24,146.82,0,0,31,3
103,2024-09-25,146.08,0,0,23,8
103,2024-09-26,138.62,0,0,101,10
103,2024-09-27,158.35,0,0,93,8
103,2024-09-28,163.47,0,0,90,3
103,2024-09-29,140.39,0,0,87,3
103,2024-09-30,144.6,0,0,86,1
103,2024-10-01,145.28,0,0,84,2
103,2024-10-02,158.85,0,0,82,2
103,2024-10-03,127.57,1,0,57,25
103,2024-10-04,136.86,0,0,53,4
103,2024-10-05,145.93,0,0,47,6
103,2024-10-06,142.48,0,0,43,4
103,2024-10-07,151.99,0,0,41,2
103,2024-10-08,147.23,0,0,33,8
103,2024-10-09,160.0,0,0,31,2
103,2024-10-10,146.62,0,0,25,6
103,2024-10-11,162.25,0,0,85,8
103,2024-10-12,150.65,0,1,82,3
103,2024-10-13,142.78,0,0,75,7
103,2024-10-14,116.64,1,0,60,15
103,2024-10-15,164.72,0,0,59,1
103,2024-10-16,159.16,0,0,53,6
103,2024-10-17,154.26,0,0,49,4
103,2024-10-18,138.23,0,0,42,7
103,2024-10-19,141.93,0,0,39,3
